Matching_Date,predictions,true,optuna_score,train_acc,train p/l,directions,Directional P/L,ticker
2023-09-12,-0.005434753339255217,-0.01648653047578829,1.0,0.6666666666666666,7.782891406386015,1.0,0.01648653047578829,360ONE.NS
2023-09-13,-0.0025320254718938194,-0.030355809652264185,1.0,0.6791497975708503,7.909291940597446,1.0,0.030355809652264185,360ONE.NS
2023-09-14,-0.01957003189959851,0.020594516903115576,0.6666666666666666,0.6804853387259858,7.891870300430935,0.0,-0.020594516903115576,360ONE.NS
2023-09-15,-0.0032493502100538352,-0.03658647966116418,0.6666666666666666,0.703030303030303,8.729692617948174,1.0,0.03658647966116418,360ONE.NS
2023-09-18,-0.0010641703072375712,-0.024242401123046875,0.0,0.6720484359233098,7.875523417649185,1.0,0.024242401123046875,360ONE.NS
2023-09-20,0.0026739470137496133,0.009631310612825256,1.0,0.6743951612903226,7.5454800431040745,1.0,0.009631310612825256,360ONE.NS
2023-09-21,0.002911240957680987,-0.0075969076147621144,1.0,0.6072507552870091,5.2555644626239495,0.0,-0.0075969076147621144,360ONE.NS
2023-09-22,0.003637107564839946,0.026990338668082526,0.6666666666666666,0.6720321931589537,7.9826617285848425,1.0,0.026990338668082526,360ONE.NS
2023-09-25,-0.020262872444543445,-0.021804465387100565,0.5,0.678391959798995,8.114050066563628,1.0,0.021804465387100565,360ONE.NS
2023-09-26,-0.0024095357262587315,-0.011049192410154354,1.0,0.5863453815261044,3.3081694881752086,1.0,0.011049192410154354,360ONE.NS
2023-09-27,0.017422843378096027,-0.00029141738441689126,1.0,0.6800401203610833,8.114252710879969,0.0,-0.00029141738441689126,360ONE.NS
2023-09-28,0.02930661176442606,-0.01826923076923077,0.6666666666666666,0.657314629258517,6.735867813238516,0.0,-0.01826923076923077,360ONE.NS
2023-09-29,0.01794525881180229,-0.019527377385597514,1.0,0.6686686686686687,7.601044854017223,0.0,-0.019527377385597514,360ONE.NS
2023-08-01,-0.014443580300312953,-0.0027564415564903847,0.5,0.680976430976431,11.01945912906539,True,0.0027564415564903847,AAVAS.NS
2023-08-02,-0.020899853793482828,0.002539097104947516,1.0,0.7132043734230445,12.676396305508689,False,-0.002539097104947516,AAVAS.NS
2023-08-03,-0.005949012765776672,-0.00015927117262545386,1.0,0.6327731092436975,8.521931200443639,True,0.00015927117262545386,AAVAS.NS
2023-08-04,0.038729228384605685,-0.006148862153653495,1.0,0.7195633921074727,13.050390565419,False,-0.006148862153653495,AAVAS.NS
2023-08-07,-0.005938175241465072,-0.005096580454653371,1.0,0.6761744966442953,11.51838648110897,True,0.005096580454653371,AAVAS.NS
2023-08-08,0.021274057133013644,0.0018611679317823344,1.0,0.7066219614417435,12.848709175416335,True,0.0018611679317823344,AAVAS.NS
2023-08-09,0.010634945405053152,0.00012575545400943396,0.5,0.6901172529313233,11.904538130184914,True,0.00012575545400943396,AAVAS.NS
2023-08-10,0.023977313893195643,-0.0006554611910892634,1.0,0.701255230125523,12.412218038065834,False,-0.0006554611910892634,AAVAS.NS
2023-08-11,-0.0057016458240051054,0.0024856299518409195,1.0,0.6387959866220736,8.41218133378252,False,-0.0024856299518409195,AAVAS.NS
2023-08-14,0.01068426035296161,-0.013009819590936306,1.0,0.6683375104427736,10.849121273402233,False,-0.013009819590936306,AAVAS.NS
2023-08-16,0.002866260364139103,-0.00993285923102452,1.0,0.6986644407345576,12.405025101326757,False,-0.00993285923102452,AAVAS.NS
2023-08-17,0.007518529735228184,-0.00848657688681378,1.0,0.6680567139282736,10.84604431304232,False,-0.00848657688681378,AAVAS.NS
2023-08-18,0.0032297209103571752,-0.0012409782435345421,1.0,0.5783333333333334,5.344110445432414,False,-0.0012409782435345421,AAVAS.NS
2023-08-21,0.017304061975722613,-0.008191814738958981,0.5,0.6394671107410491,9.655845007048908,False,-0.008191814738958981,AAVAS.NS
2023-08-22,0.017998918758538558,0.003591878203472664,1.0,0.6946755407653911,11.345827216183427,True,0.003591878203472664,AAVAS.NS
2023-08-23,-0.011016902065303426,0.007079078123292523,0.6666666666666666,0.6741479634247715,10.945768889629704,False,-0.007079078123292523,AAVAS.NS
2023-08-24,-0.006015332438762771,-0.013707165109034268,1.0,0.6403654485049833,8.798022310161912,True,0.013707165109034268,AAVAS.NS
2023-08-25,-0.00047064831536387976,0.007088352157060887,0.6666666666666666,0.5601659751037344,4.501808782300637,False,-0.007088352157060887,AAVAS.NS
2023-08-28,-0.011984586854059736,-0.005194709132209497,1.0,0.697346600331675,12.148875027848423,True,0.005194709132209497,AAVAS.NS
2023-08-29,-0.02340174708866305,0.0008125557683066166,0.5,0.6975973487986744,12.154069736980631,False,-0.0008125557683066166,AAVAS.NS
2023-08-30,-0.009108113174998812,-0.008868872268065832,0.6666666666666666,0.6622516556291391,10.583734292531847,True,0.008868872268065832,AAVAS.NS
2023-08-31,-0.012604754051260566,0.015616235191579678,1.0,0.6989247311827957,12.071805398583528,False,-0.015616235191579678,AAVAS.NS
2023-09-01,0.0027178154860523157,-0.00837903717245582,1.0,0.6371900826446281,8.796525213720109,False,-0.00837903717245582,AAVAS.NS
2023-09-04,-0.003397172571699632,0.0036902918712464748,1.0,0.5763831544178365,4.868034611109169,False,-0.0036902918712464748,AAVAS.NS
2023-09-05,0.018119386093522014,-0.012846832827578408,1.0,0.6823432343234324,11.550068706573922,False,-0.012846832827578408,AAVAS.NS
2023-09-06,0.012196064968142992,-0.004453149887565449,1.0,0.6974443528441879,12.038653585263162,False,-0.004453149887565449,AAVAS.NS
2023-09-07,-0.001464759648002719,0.009154370138707048,1.0,0.6622734761120264,10.848962152559992,False,-0.009154370138707048,AAVAS.NS
2023-09-08,-0.01160365038464862,-0.0029640426178892216,1.0,0.7119341563786008,12.823233493695056,True,0.0029640426178892216,AAVAS.NS
2023-09-11,-0.011322800020552911,0.026060494753006116,0.5,0.6973684210526315,12.046318848132191,False,-0.026060494753006116,AAVAS.NS
2023-09-12,-0.017208076568203275,-0.047182617531455806,0.5,0.6614626129827444,10.62486939994832,True,0.047182617531455806,AAVAS.NS
2023-09-13,-0.019716722081242286,-0.0027861648770217697,0.6666666666666666,0.6765188834154351,10.935901461361894,True,0.0027861648770217697,AAVAS.NS
2023-09-14,0.009487736618471958,0.0006329435296039632,1.0,0.6464315012305168,9.420767539610884,True,0.0006329435296039632,AAVAS.NS
2023-09-15,0.00880838719219338,0.0027245801366017966,1.0,0.6344262295081967,9.534838825907183,True,0.0027245801366017966,AAVAS.NS
2023-09-18,-0.023002490791925845,-0.008874536333468519,0.5,0.7117117117117117,12.150157144584133,True,0.008874536333468519,AAVAS.NS
2023-09-20,-0.01841864795832847,0.003094800151820385,1.0,0.7119476268412439,12.1590316809176,False,-0.003094800151820385,AAVAS.NS
2023-09-21,0.0394076472372085,5.990148947723187e-05,1.0,0.6672117743254292,10.83825907313316,True,5.990148947723187e-05,AAVAS.NS
2023-09-22,-0.0031560018358199942,-0.0034054755573527775,0.6666666666666666,0.6764705882352942,11.0519549414825,True,0.0034054755573527775,AAVAS.NS
2023-09-25,0.007826618292091648,0.025400665255518595,0.5,0.7061224489795919,12.4580788264619,True,0.025400665255518595,AAVAS.NS
2023-09-26,-0.007939836769727095,-0.0007267441860465116,0.5,0.6655791190864601,10.822405201542654,True,0.0007267441860465116,AAVAS.NS
2023-09-27,0.0026471000245343467,-0.008581818181818182,0.6666666666666666,0.5908720456397718,6.065255332287878,False,-0.008581818181818182,AAVAS.NS
2023-09-28,0.02041988267456719,0.0026608472679093566,1.0,0.6726384364820847,10.985594387743614,True,0.0026608472679093566,AAVAS.NS
2023-09-29,0.002370950160812332,0.008406771561637933,1.0,0.6468673718470301,10.089416225278985,True,0.008406771561637933,AAVAS.NS
2023-08-01,-0.005151488303670343,-0.0022889735150583134,0.6666666666666666,0.7173169062286106,15.026740077440838,True,0.0022889735150583134,ABCAPITAL.NS
2023-08-02,-0.013924190836965607,-0.027891489859152158,1.0,0.6997264021887825,14.721605528605647,True,0.027891489859152158,ABCAPITAL.NS
2023-08-03,-0.022152142281057014,0.02169315398685516,0.75,0.732740943267259,16.157901514967925,False,-0.02169315398685516,ABCAPITAL.NS
2023-08-04,0.002126440169505923,-0.0328373222006541,1.0,0.6188524590163934,6.329131825685846,False,-0.0328373222006541,ABCAPITAL.NS
2023-08-07,-0.00425419703946232,-0.021876615515268885,0.6666666666666666,0.6764505119453925,12.816635926313483,True,0.021876615515268885,ABCAPITAL.NS
2023-08-08,-0.012347119264138683,-0.004557673477295576,1.0,0.6903137789904502,14.342418557575876,True,0.004557673477295576,ABCAPITAL.NS
2023-08-09,0.008756654060236258,0.0008042568176105898,0.6666666666666666,0.700068166325835,14.511999724381772,True,0.0008042568176105898,ABCAPITAL.NS
2023-08-10,-0.017857137308289316,-0.013855533862478177,1.0,0.715258855585831,15.614558524006224,True,0.013855533862478177,ABCAPITAL.NS
2023-08-11,-0.011347979635731807,-0.002445635588272758,1.0,0.7494894486044928,16.876131751683182,True,0.002445635588272758,ABCAPITAL.NS
2023-08-14,-0.007959808043176642,-0.0019126016585553278,1.0,0.7149659863945578,15.62596842228043,True,0.0019126016585553278,ABCAPITAL.NS
2023-08-16,-0.02451601226237751,-0.004378779776249523,0.5,0.7124405166553365,14.957256400767562,True,0.004378779776249523,ABCAPITAL.NS
2023-08-17,-0.004576489208145919,-0.001657475424076312,0.75,0.673233695652174,13.24571331070921,True,0.001657475424076312,ABCAPITAL.NS
2023-08-18,0.034305824609617896,0.005263140987491343,1.0,0.6782077393075356,14.097484741655624,True,0.005263140987491343,ABCAPITAL.NS
2023-08-21,0.00931715215004834,0.006892748596250352,1.0,0.6960651289009498,14.761542351145394,True,0.006892748596250352,ABCAPITAL.NS
2023-08-22,0.0073616536575547235,0.011979375334318294,1.0,0.711864406779661,15.075757658986065,True,0.011979375334318294,ABCAPITAL.NS
2023-08-23,0.009570703611248177,0.0016085954517845173,1.0,0.7073170731707317,14.995852800158437,True,0.0016085954517845173,ABCAPITAL.NS
2023-08-24,0.011799085042669894,-0.018666666666666668,0.75,0.6784021665538253,14.120011411121899,False,-0.018666666666666668,ABCAPITAL.NS
2023-08-25,0.02686036115961908,-0.017759562841530054,1.0,0.7083897158322057,14.92623311280435,False,-0.017759562841530054,ABCAPITAL.NS
2023-08-28,-0.0016397712388015655,0.008921052636056751,1.0,0.7194050033806626,15.239520809879673,False,-0.008921052636056751,ABCAPITAL.NS
2023-08-29,-0.0013470066165490156,-0.0016602272098750629,1.0,0.7222972972972973,15.695351367040473,True,0.0016602272098750629,ABCAPITAL.NS
2023-08-30,-0.015301364806118128,0.0011049555151502071,0.75,0.7076299797434166,14.942760360456967,False,-0.0011049555151502071,ABCAPITAL.NS
2023-08-31,0.0037957514906120414,0.0005522830325386823,1.0,0.6025641025641025,4.578535259506909,True,0.0005522830325386823,ABCAPITAL.NS
2023-09-01,0.01709072037541277,0.022777811686197916,1.0,0.7255563047875927,16.073838436512524,True,0.022777811686197916,ABCAPITAL.NS
2023-09-04,-0.00884580313523235,0.030024277033892918,1.0,0.7109164420485176,14.911295819348803,False,-0.030024277033892918,ABCAPITAL.NS
2023-09-05,-0.012170079611439902,0.0005226912866253805,1.0,0.6653198653198653,12.510371874795847,False,-0.0005226912866253805,ABCAPITAL.NS
2023-09-06,-0.004987213239412599,-0.028616025428351607,0.8,0.7106325706594886,14.918888196669155,True,0.028616025428351607,ABCAPITAL.NS
2023-09-07,-0.008051360281986464,0.00913485702572512,1.0,0.6845998655010087,13.867367897967018,False,-0.00913485702572512,ABCAPITAL.NS
2023-09-08,0.005256732731360527,-0.007171347163429615,1.0,0.6532258064516129,12.208805152978613,False,-0.007171347163429615,ABCAPITAL.NS
2023-09-11,-0.01139389080188828,0.013567454605812174,0.75,0.7105439892545332,14.94554071223521,False,-0.013567454605812174,ABCAPITAL.NS
2023-09-12,-0.003319176812127715,-0.057597095127511294,0.5,0.7154362416107383,14.769861575005727,True,0.057597095127511294,ABCAPITAL.NS
2023-09-13,-0.002583284731058419,0.004148230018476806,0.75,0.602280348759222,4.656493472688272,False,-0.004148230018476806,ABCAPITAL.NS
2023-09-14,0.0040765138295529284,-0.003287704676797945,0.6,0.7037533512064343,14.848933645990883,False,-0.003287704676797945,ABCAPITAL.NS
2023-09-15,-0.007057686040451185,0.012897948094824582,1.0,0.7052913596784997,14.978174795050258,False,-0.012897948094824582,ABCAPITAL.NS
2023-09-18,0.006390433024712066,-0.013214654956300111,1.0,0.7095046854082999,15.132963605410936,False,-0.013214654956300111,ABCAPITAL.NS
2023-09-20,0.024219866604137965,-0.012876745772688356,0.75,0.7270903010033445,15.808356873526526,False,-0.012876745772688356,ABCAPITAL.NS
2023-09-21,-0.015978047010585004,-0.023333316379123264,0.8,0.6497326203208557,11.927645317298705,True,0.023333316379123264,ABCAPITAL.NS
2023-09-22,0.0037268004838915333,-0.00426621153003729,1.0,0.7127588510354042,15.370572106781733,False,-0.00426621153003729,ABCAPITAL.NS
2023-09-25,-0.019583462145418562,0.006269627373320087,0.75,0.6762349799732977,12.912006451040298,False,-0.006269627373320087,ABCAPITAL.NS
2023-09-26,-0.002591281474681756,0.0017216817891409612,1.0,0.6017344896597732,4.6703666543642655,False,-0.0017216817891409612,ABCAPITAL.NS
2023-09-27,0.008160465938000228,-0.0005537436330888266,0.8,0.6486666666666666,12.083911104958347,False,-0.0005537436330888266,ABCAPITAL.NS
2023-09-28,0.010212923641842665,-0.025207773139932478,1.0,0.7015323117921386,15.248008713742875,False,-0.025207773139932478,ABCAPITAL.NS
2023-09-29,-0.02288158549022802,0.017528926987494954,0.75,0.6830892143808256,13.796762793651599,False,-0.017528926987494954,ABCAPITAL.NS
2023-08-01,-0.007036594553997346,0.0019478479421928966,0.8,0.661874334398296,11.30194852530203,False,-0.0019478479421928966,ALKEM.NS
2023-08-02,0.0012869421868018406,-0.008939813648955,1.0,0.6572645023948909,11.084883633991993,False,-0.008939813648955,ALKEM.NS
2023-08-03,-0.00010008041753319016,0.019873232533269905,0.8333333333333334,0.5281914893617021,0.7174451453236714,False,-0.019873232533269905,ALKEM.NS
2023-08-04,-0.019637878126546236,0.020718150844226905,0.8,0.5879851143009037,6.291598154645888,False,-0.020718150844226905,ALKEM.NS
2023-08-07,-7.780213014238564e-05,-0.004133502613581625,0.75,0.5276301806588736,0.6768537619461745,True,0.004133502613581625,ALKEM.NS
2023-08-08,0.002059793744937182,-0.004337506072849656,1.0,0.6505576208178439,10.48590310707075,False,-0.004337506072849656,ALKEM.NS
2023-08-09,0.0006278274402794565,0.023299443234083693,0.8,0.5636942675159236,5.687910636648752,True,0.023299443234083693,ALKEM.NS
2023-08-10,0.0005365614484427549,-0.021847469740320265,0.6666666666666666,0.6652519893899205,11.406949037635297,False,-0.021847469740320265,ALKEM.NS
2023-08-11,0.00024302575038095804,-0.06789413543317888,0.8,0.5026511134676565,1.5169059847143604,False,-0.06789413543317888,ALKEM.NS
2023-08-14,0.0028705430178317904,-0.008995000404786811,0.75,0.6512983571807102,11.04261130359745,False,-0.008995000404786811,ALKEM.NS
2023-08-16,0.0019660350107755624,0.0025627347878137384,0.8333333333333334,0.6186440677966102,9.082974656113807,True,0.0025627347878137384,ALKEM.NS
2023-08-17,0.001960206635988802,-0.00114657291941223,0.8333333333333334,0.6770778189518264,12.56022485163798,False,-0.00114657291941223,ALKEM.NS
2023-08-18,-0.0017962302931895891,0.002981543226418206,1.0,0.6153439153439153,8.592015395538022,False,-0.002981543226418206,ALKEM.NS
2023-08-21,0.0024199656649210068,0.005734892944019396,1.0,0.6604970914859862,11.346698607656254,True,0.005734892944019396,ALKEM.NS
2023-08-22,0.008002836982034236,-0.017266775000972692,0.75,0.6844608879492601,12.605585960849318,False,-0.017266775000972692,ALKEM.NS
2023-08-23,0.006367055463689897,-0.005211765306181766,0.8333333333333334,0.6756471209720021,13.149765664417377,False,-0.005211765306181766,ALKEM.NS
2023-08-24,-0.016847307263662244,-0.01200731422000017,1.0,0.6536430834213305,11.333665111707457,True,0.01200731422000017,ALKEM.NS
2023-08-25,0.003176196088553865,-0.010026917900403769,0.75,0.6554089709762533,11.25111756539398,False,-0.010026917900403769,ALKEM.NS
2023-08-28,0.006576925731804741,0.00942149475732445,0.75,0.6845991561181435,13.11015015547668,True,0.00942149475732445,ALKEM.NS
2023-08-29,0.0002405926960495348,-0.004517356501243614,0.8,0.5260938323668951,3.180739535999229,False,-0.004517356501243614,ALKEM.NS
2023-08-30,0.016046491272861896,-0.0017025809369262516,1.0,0.6896733403582719,13.231149167226345,False,-0.0017025809369262516,ALKEM.NS
2023-08-31,0.0033683438778409677,-0.013806732447632222,0.6,0.6787783043707214,12.12984952324299,False,-0.013806732447632222,ALKEM.NS
2023-09-01,0.0005390095433406296,-0.0077137672160403035,1.0,0.5273684210526316,2.3301837384771527,False,-0.0077137672160403035,ALKEM.NS
2023-09-04,-0.0008660503321991484,0.008606134091380025,1.0,0.7338243029984218,15.174351851023175,False,-0.008606134091380025,ALKEM.NS
2023-09-05,0.00011540788092623993,-0.006485137284616526,0.75,0.6561514195583596,11.400275130867058,False,-0.006485137284616526,ALKEM.NS
2023-09-06,0.0028271282728015985,-0.0013387711321721312,1.0,0.5722543352601156,6.315385902355223,False,-0.0013387711321721312,ALKEM.NS
2023-09-07,0.008795295140555453,-0.010043522684744148,0.8333333333333334,0.6717436974789915,12.729712312551452,False,-0.010043522684744148,ALKEM.NS
2023-09-08,0.0025143317746073772,-0.009233926128590971,1.0,0.6461942257217848,11.474877604924059,False,-0.009233926128590971,ALKEM.NS
2023-09-11,0.0038329154038045203,-0.001375515818431912,1.0,0.6794333683105981,12.820620425660366,False,-0.001375515818431912,ALKEM.NS
2023-09-12,-0.012862177217624575,-0.005376170271887825,1.0,0.6544310435238595,11.525255896072082,True,0.005376170271887825,ALKEM.NS
2023-09-13,0.0011450064609329533,0.029937594702781494,1.0,0.6771488469601677,12.901886933771424,True,0.029937594702781494,ALKEM.NS
2023-09-14,-0.0005482555107607706,-0.011656719750926081,1.0,0.6647459402828706,11.761811431371715,True,0.011656719750926081,ALKEM.NS
2023-09-15,0.0005762665207342158,-0.00650001319679054,0.8,0.6931937172774869,13.394169495289983,False,-0.00650001319679054,ALKEM.NS
2023-09-18,0.01691276365891951,-0.008412481675148867,1.0,0.6692830978545264,12.628353366771137,False,-0.008412481675148867,ALKEM.NS
2023-09-20,-0.006075175260439402,0.006940148275476084,0.8,0.6542887029288703,10.851440538813014,False,-0.006940148275476084,ALKEM.NS
2023-09-21,-0.0001472806356344235,-0.010338726922425474,0.8333333333333334,0.5394668060637742,1.5299843740328043,True,0.010338726922425474,ALKEM.NS
2023-09-22,0.002340732626269733,-0.02752557487039547,1.0,0.6452455590386625,10.862983277539008,False,-0.02752557487039547,ALKEM.NS
2023-09-25,-0.0035784055053590075,0.0009429300860051747,1.0,0.6548302872062663,10.77333974305072,False,-0.0009429300860051747,ALKEM.NS
2023-09-26,-0.002839125358138912,-0.0069198586937412095,1.0,0.6842379958246346,12.5594802108374,True,0.0069198586937412095,ALKEM.NS
2023-09-27,-0.00200499649306627,0.010174211749928946,0.6666666666666666,0.49921752738654146,1.3437177524733381,False,-0.010174211749928946,ALKEM.NS
2023-09-28,0.006586628622653542,-0.009609427134553246,1.0,0.6762252346193952,12.394550663993847,False,-0.009609427134553246,ALKEM.NS
2023-09-29,0.004174124561248847,0.023008355762644726,0.8,0.6659718603439291,11.435347681104698,True,0.023008355762644726,ALKEM.NS
2023-08-01,-0.000979486371977126,-0.011573690527921935,0.5,0.6927187708750835,13.007422884773344,True,0.011573690527921935,AUBANK.NS
2023-08-02,-0.018032333997957194,0.007984447413826567,0.8,0.6682242990654206,11.789579902398144,False,-0.007984447413826567,AUBANK.NS
2023-08-03,-0.0012324329395827325,-0.0007546484662194942,1.0,0.5517011340893929,3.1679184284171527,True,0.0007546484662194942,AUBANK.NS
2023-08-04,0.021308640487896324,0.001898338188559322,1.0,0.67,12.301168984018469,True,0.001898338188559322,AUBANK.NS
2023-08-07,0.00016385980639587426,-0.004252075492548821,0.75,0.5056628914057295,2.2069988000330687,False,-0.004252075492548821,AUBANK.NS
2023-08-08,0.014007515039649929,-0.005793120285560345,0.5,0.6764314247669774,12.631760376424932,False,-0.005793120285560345,AUBANK.NS
2023-08-09,0.023166561375145393,-0.011573385946793791,1.0,0.6866267465069861,13.125907512069155,False,-0.011573385946793791,AUBANK.NS
2023-08-10,0.00014489740404245163,-0.02160579798231767,0.6,0.504654255319149,2.1853802183081656,False,-0.02160579798231767,AUBANK.NS
2023-08-11,-0.0012569807756389142,0.000709773569927989,0.75,0.5528239202657808,3.209999118402033,False,-0.000709773569927989,AUBANK.NS
2023-08-14,-0.0012555898602601542,0.003693147139115767,0.75,0.5524568393094289,3.209289344832105,False,-0.003693147139115767,AUBANK.NS
2023-08-16,0.009544775819994838,-0.0018518344629184474,0.6,0.6463171864631718,10.348486220790829,False,-0.0018518344629184474,AUBANK.NS
2023-08-17,-0.003374906761400461,-0.005128170350338319,0.8,0.6737400530503979,12.785029890810836,True,0.005128170350338319,AUBANK.NS
2023-08-18,-0.0008701021252284854,0.010803860194831816,1.0,0.6441351888667992,10.781167388324342,False,-0.010803860194831816,AUBANK.NS
2023-08-21,-0.005916351070968691,-0.0031641120478819143,0.75,0.6503311258278146,12.09573617044516,True,0.0031641120478819143,AUBANK.NS
2023-08-22,-0.012373619263046864,0.022815022815022814,1.0,0.6810059563203177,13.126448917770817,False,-0.022815022815022814,AUBANK.NS
2023-08-23,-0.015663195452808743,0.0038437610625957014,1.0,0.6884920634920635,13.83870083700241,False,-0.0038437610625957014,AUBANK.NS
2023-08-24,0.018154590163601502,0.01607627764709639,0.6,0.6470588235294118,10.64550125640661,True,0.01607627764709639,AUBANK.NS
2023-08-25,-0.0012154121732843412,-0.00846943335315188,1.0,0.5515191545574637,3.1622013928345813,True,0.00846943335315188,AUBANK.NS
2023-08-28,0.010790111680112537,-0.00020302376559196502,0.75,0.6858085808580858,13.209366131938713,False,-0.00020302376559196502,AUBANK.NS
2023-08-29,-0.017499118503594445,-0.00900956997543213,0.5,0.7104221635883905,14.674487970307162,True,0.00900956997543213,AUBANK.NS
2023-08-30,0.01908891724452291,-0.0041666499903944675,0.8,0.6413974950560316,10.767217003768312,False,-0.0041666499903944675,AUBANK.NS
2023-08-31,-0.0012273245354101714,-0.008767757116287711,0.5,0.5527009222661396,3.1840500699191514,True,0.008767757116287711,AUBANK.NS
2023-09-01,-0.01912365378985935,0.0013799764939062549,1.0,0.6109282422646478,8.748161444759255,False,-0.0013799764939062549,AUBANK.NS
2023-09-04,-0.02128133792096498,-0.01280990054127927,1.0,0.6782894736842106,12.919598257552382,True,0.01280990054127927,AUBANK.NS
2023-09-05,-0.014786256582004005,-0.008391106508971914,1.0,0.6791584483892176,12.523537535986002,True,0.008391106508971914,AUBANK.NS
2023-09-06,-0.0023851083786551384,0.004257975492036842,0.8,0.6819973718791065,13.454383353462477,False,-0.004257975492036842,AUBANK.NS
2023-09-07,0.014319441713783049,0.0011731892145445135,0.6,0.6900853578463558,14.245049219210985,True,0.0011731892145445135,AUBANK.NS
2023-09-08,-0.008984713168976722,0.008785208529941661,0.75,0.6791338582677166,13.645346430722764,False,-0.008785208529941661,AUBANK.NS
2023-09-11,-0.00047503991795608806,-0.0025780521222014924,0.75,0.6701639344262295,12.555386115466064,True,0.0025780521222014924,AUBANK.NS
2023-09-12,0.0036679743506547353,-0.027807831925532815,0.75,0.6782437745740498,13.633983170070621,False,-0.027807831925532815,AUBANK.NS
2023-09-13,0.0022725647463181856,0.00458236156508323,0.75,0.6424361493123772,10.535522794214177,True,0.00458236156508323,AUBANK.NS
